ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00266115 	noncoding 	-1.11936 	detail 	search 	search
TCONS_00266325 	noncoding 	-1.11928 	detail 	search 	search
TCONS_00028786 	noncoding 	-1.11924 	detail 	search 	search
TCONS_00281650 	noncoding 	-1.1192 	detail 	search 	search
TCONS_00293827 	noncoding 	-1.1192 	detail 	search 	search
TCONS_00305014 	noncoding 	-1.11916 	detail 	search 	search
TCONS_00252116 	noncoding 	-1.11915 	detail 	search 	search
TCONS_00105344 	noncoding 	-1.1189 	detail 	search 	search
TCONS_00105394 	noncoding 	-1.11879 	detail 	search 	search
TCONS_00028831 	noncoding 	-1.11876 	detail 	search 	search
TCONS_00265792 	noncoding 	-1.11876 	detail 	search 	search
TCONS_00187083 	noncoding 	-1.11875 	detail 	search 	search
TCONS_00293695 	noncoding 	-1.11868 	detail 	search 	search
TCONS_00224611 	noncoding 	-1.11862 	detail 	search 	search
TCONS_00186889 	noncoding 	-1.11861 	detail 	search 	search
TCONS_00314617 	noncoding 	-1.11859 	detail 	search 	search
TCONS_00251933 	noncoding 	-1.11846 	detail 	search 	search
TCONS_00028346 	noncoding 	-1.11845 	detail 	search 	search
TCONS_00237264 	noncoding 	-1.11843 	detail 	search 	search
TCONS_00265992 	noncoding 	-1.11843 	detail 	search 	search
TCONS_00028757 	noncoding 	-1.11842 	detail 	search 	search
TCONS_00198335 	noncoding 	-1.11842 	detail 	search 	search
TCONS_00314556 	noncoding 	-1.11837 	detail 	search 	search
TCONS_00198359 	noncoding 	-1.11833 	detail 	search 	search
TCONS_00224707 	noncoding 	-1.11827 	detail 	search 	search
TCONS_00194613 	noncoding 	-1.11816 	detail 	search 	search
TCONS_00237491 	noncoding 	-1.11812 	detail 	search 	search
TCONS_00138706 	noncoding 	-1.11806 	detail 	search 	search
TCONS_00224481 	noncoding 	-1.11806 	detail 	search 	search
TCONS_00187021 	noncoding 	-1.11791 	detail 	search 	search
TCONS_00293601 	noncoding 	-1.11778 	detail 	search 	search
TCONS_00076727 	noncoding 	-1.11767 	detail 	search 	search
TCONS_00314683 	noncoding 	-1.11764 	detail 	search 	search
TCONS_00093788 	noncoding 	-1.11758 	detail 	search 	search
TCONS_00237543 	noncoding 	-1.11749 	detail 	search 	search
TCONS_00224578 	noncoding 	-1.11743 	detail 	search 	search
TCONS_00304776 	noncoding 	-1.11742 	detail 	search 	search
TCONS_00194620 	noncoding 	-1.1174 	detail 	search 	search
TCONS_00286721 	noncoding 	-1.1174 	detail 	search 	search
TCONS_00039708 	noncoding 	-1.11732 	detail 	search 	search
TCONS_00076735 	noncoding 	-1.11727 	detail 	search 	search
TCONS_00224362 	noncoding 	-1.11717 	detail 	search 	search
TCONS_00077305 	noncoding 	-1.11708 	detail 	search 	search
TCONS_00187343 	noncoding 	-1.11704 	detail 	search 	search
TCONS_00314561 	noncoding 	-1.11704 	detail 	search 	search
TCONS_00187531 	noncoding 	-1.11703 	detail 	search 	search
TCONS_00314738 	noncoding 	-1.11695 	detail 	search 	search
TCONS_00063790 	noncoding 	-1.11682 	detail 	search 	search
TCONS_00076860 	noncoding 	-1.11679 	detail 	search 	search
TCONS_00028823 	noncoding 	-1.11676 	detail 	search 	search
TCONS_00266119 	noncoding 	-1.1167 	detail 	search 	search
TCONS_00093851 	noncoding 	-1.11654 	detail 	search 	search
TCONS_00028881 	noncoding 	-1.1165 	detail 	search 	search
TCONS_00245901 	noncoding 	-1.11649 	detail 	search 	search
TCONS_00266016 	noncoding 	-1.11647 	detail 	search 	search
TCONS_00293496 	noncoding 	-1.11645 	detail 	search 	search
TCONS_00082137 	noncoding 	-1.1164 	detail 	search 	search
TCONS_00082141 	noncoding 	-1.11635 	detail 	search 	search
TCONS_00220993 	noncoding 	-1.11623 	detail 	search 	search
TCONS_00138697 	noncoding 	-1.11609 	detail 	search 	search
TCONS_00224676 	noncoding 	-1.11606 	detail 	search 	search
TCONS_00265753 	noncoding 	-1.11604 	detail 	search 	search
TCONS_00028395 	noncoding 	-1.11596 	detail 	search 	search
TCONS_00224360 	noncoding 	-1.11593 	detail 	search 	search
TCONS_00082082 	noncoding 	-1.11591 	detail 	search 	search
TCONS_00281662 	noncoding 	-1.11588 	detail 	search 	search
TCONS_00237325 	noncoding 	-1.11582 	detail 	search 	search
TCONS_00076725 	noncoding 	-1.1158 	detail 	search 	search
TCONS_00314694 	noncoding 	-1.11569 	detail 	search 	search
TCONS_00058611 	noncoding 	-1.11566 	detail 	search 	search
TCONS_00000627 	noncoding 	-1.11561 	detail 	search 	search
TCONS_00224355 	noncoding 	-1.11558 	detail 	search 	search
TCONS_00186948 	noncoding 	-1.11552 	detail 	search 	search
TCONS_00266045 	noncoding 	-1.11552 	detail 	search 	search
TCONS_00028844 	noncoding 	-1.11548 	detail 	search 	search
TCONS_00058467 	noncoding 	-1.11544 	detail 	search 	search
TCONS_00281668 	noncoding 	-1.11532 	detail 	search 	search
TCONS_00224708 	noncoding 	-1.11523 	detail 	search 	search
TCONS_00252134 	noncoding 	-1.11521 	detail 	search 	search
TCONS_00164040 	noncoding 	-1.11504 	detail 	search 	search
TCONS_00164041 	noncoding 	-1.11504 	detail 	search 	search
TCONS_00058673 	noncoding 	-1.115 	detail 	search 	search
TCONS_00187493 	noncoding 	-1.11495 	detail 	search 	search
TCONS_00186908 	noncoding 	-1.1149 	detail 	search 	search
TCONS_00265766 	noncoding 	-1.11485 	detail 	search 	search
TCONS_00187182 	noncoding 	-1.1148 	detail 	search 	search
TCONS_00194547 	noncoding 	-1.11467 	detail 	search 	search
TCONS_00187672 	noncoding 	-1.11461 	detail 	search 	search
TCONS_00281691 	noncoding 	-1.11461 	detail 	search 	search
TCONS_00138695 	noncoding 	-1.11452 	detail 	search 	search
TCONS_00194517 	noncoding 	-1.11443 	detail 	search 	search
TCONS_00082262 	noncoding 	-1.11433 	detail 	search 	search
TCONS_00304756 	noncoding 	-1.11431 	detail 	search 	search
TCONS_00040030 	noncoding 	-1.1143 	detail 	search 	search
TCONS_00281475 	noncoding 	-1.11427 	detail 	search 	search
TCONS_00187270 	noncoding 	-1.11423 	detail 	search 	search
TCONS_00078467 	noncoding 	-1.11422 	detail 	search 	search
TCONS_00237186 	noncoding 	-1.11419 	detail 	search 	search
TCONS_00166311 	noncoding 	-1.11411 	detail 	search 	search
TCONS_00011558 	noncoding 	-1.11398 	detail 	search 	search
TCONS_00028733 	noncoding 	-1.11397 	detail 	search 	search
TCONS_00058601 	noncoding 	-1.11392 	detail 	search 	search
TCONS_00281517 	noncoding 	-1.11392 	detail 	search 	search
TCONS_00076716 	noncoding 	-1.11381 	detail 	search 	search
TCONS_00027454 	noncoding 	-1.11377 	detail 	search 	search
TCONS_00237466 	noncoding 	-1.11369 	detail 	search 	search
TCONS_00058576 	noncoding 	-1.11361 	detail 	search 	search
TCONS_00265949 	noncoding 	-1.11357 	detail 	search 	search
TCONS_00251875 	noncoding 	-1.11356 	detail 	search 	search
TCONS_00028463 	noncoding 	-1.11348 	detail 	search 	search
TCONS_00266057 	noncoding 	-1.11344 	detail 	search 	search
TCONS_00224510 	noncoding 	-1.11342 	detail 	search 	search
TCONS_00187409 	noncoding 	-1.11335 	detail 	search 	search
TCONS_00119844 	noncoding 	-1.11334 	detail 	search 	search
TCONS_00293525 	noncoding 	-1.11333 	detail 	search 	search
TCONS_00194557 	noncoding 	-1.11325 	detail 	search 	search
TCONS_00293498 	noncoding 	-1.11324 	detail 	search 	search
TCONS_00265806 	noncoding 	-1.11315 	detail 	search 	search
TCONS_00266114 	noncoding 	-1.11308 	detail 	search 	search
TCONS_00251780 	noncoding 	-1.11302 	detail 	search 	search
TCONS_00028652 	noncoding 	-1.11299 	detail 	search 	search
TCONS_00028566 	noncoding 	-1.11297 	detail 	search 	search
TCONS_00058634 	noncoding 	-1.11292 	detail 	search 	search
TCONS_00076634 	noncoding 	-1.11291 	detail 	search 	search
TCONS_00028302 	noncoding 	-1.11287 	detail 	search 	search
TCONS_00304925 	noncoding 	-1.11279 	detail 	search 	search
TCONS_00082053 	noncoding 	-1.11278 	detail 	search 	search
TCONS_00187212 	noncoding 	-1.11275 	detail 	search 	search
TCONS_00082039 	noncoding 	-1.11269 	detail 	search 	search
TCONS_00224508 	noncoding 	-1.11266 	detail 	search 	search
TCONS_00224732 	noncoding 	-1.11266 	detail 	search 	search
TCONS_00266281 	noncoding 	-1.11265 	detail 	search 	search
TCONS_00028696 	noncoding 	-1.11263 	detail 	search 	search
TCONS_00093791 	noncoding 	-1.1125 	detail 	search 	search
TCONS_00265836 	noncoding 	-1.11248 	detail 	search 	search
TCONS_00138948 	noncoding 	-1.11244 	detail 	search 	search
TCONS_00138694 	noncoding 	-1.11238 	detail 	search 	search
TCONS_00266379 	noncoding 	-1.11238 	detail 	search 	search
TCONS_00144596 	noncoding 	-1.11228 	detail 	search 	search
TCONS_00237750 	noncoding 	-1.11223 	detail 	search 	search
TCONS_00266219 	noncoding 	-1.11222 	detail 	search 	search
TCONS_00224631 	noncoding 	-1.11213 	detail 	search 	search
TCONS_00040152 	noncoding 	-1.11203 	detail 	search 	search
TCONS_00251992 	noncoding 	-1.11203 	detail 	search 	search
TCONS_00281589 	noncoding 	-1.11201 	detail 	search 	search
TCONS_00028534 	noncoding 	-1.11195 	detail 	search 	search
TCONS_00187610 	noncoding 	-1.11194 	detail 	search 	search
TCONS_00305060 	noncoding 	-1.11191 	detail 	search 	search
TCONS_00187046 	noncoding 	-1.11185 	detail 	search 	search
TCONS_00076711 	noncoding 	-1.11182 	detail 	search 	search
TCONS_00314574 	noncoding 	-1.11176 	detail 	search 	search
TCONS_00252077 	noncoding 	-1.11173 	detail 	search 	search
TCONS_00274399 	noncoding 	-1.11165 	detail 	search 	search
TCONS_00257204 	noncoding 	-1.11162 	detail 	search 	search
TCONS_00040086 	noncoding 	-1.11157 	detail 	search 	search
TCONS_00138712 	noncoding 	-1.11152 	detail 	search 	search
TCONS_00314767 	noncoding 	-1.11151 	detail 	search 	search
TCONS_00287523 	noncoding 	-1.1115 	detail 	search 	search
TCONS_00028708 	noncoding 	-1.11138 	detail 	search 	search
TCONS_00076560 	noncoding 	-1.11133 	detail 	search 	search
TCONS_00293652 	noncoding 	-1.11131 	detail 	search 	search
TCONS_00237376 	noncoding 	-1.1113 	detail 	search 	search
TCONS_00187169 	noncoding 	-1.11124 	detail 	search 	search
TCONS_00293516 	noncoding 	-1.1112 	detail 	search 	search
TCONS_00304717 	noncoding 	-1.1112 	detail 	search 	search
TCONS_00187317 	noncoding 	-1.11117 	detail 	search 	search
TCONS_00076591 	noncoding 	-1.11113 	detail 	search 	search
TCONS_00028647 	noncoding 	-1.11111 	detail 	search 	search
TCONS_00263105 	noncoding 	-1.11106 	detail 	search 	search
TCONS_00314595 	noncoding 	-1.11097 	detail 	search 	search
TCONS_00058590 	noncoding 	-1.11094 	detail 	search 	search
TCONS_00028290 	noncoding 	-1.11093 	detail 	search 	search
TCONS_00054503 	noncoding 	-1.11093 	detail 	search 	search
TCONS_00076794 	noncoding 	-1.11091 	detail 	search 	search
TCONS_00304708 	noncoding 	-1.11083 	detail 	search 	search
TCONS_00237253 	noncoding 	-1.11081 	detail 	search 	search
TCONS_00164008 	noncoding 	-1.11074 	detail 	search 	search
TCONS_00138751 	noncoding 	-1.11071 	detail 	search 	search
TCONS_00224475 	noncoding 	-1.11071 	detail 	search 	search
TCONS_00028683 	noncoding 	-1.11064 	detail 	search 	search
TCONS_00082316 	noncoding 	-1.11064 	detail 	search 	search
TCONS_00187002 	noncoding 	-1.1106 	detail 	search 	search
TCONS_00281663 	noncoding 	-1.11054 	detail 	search 	search
TCONS_00082106 	noncoding 	-1.1105 	detail 	search 	search
TCONS_00028351 	noncoding 	-1.11048 	detail 	search 	search
TCONS_00187400 	noncoding 	-1.11044 	detail 	search 	search
TCONS_00224383 	noncoding 	-1.11041 	detail 	search 	search
TCONS_00105345 	noncoding 	-1.11038 	detail 	search 	search
TCONS_00293727 	noncoding 	-1.11037 	detail 	search 	search
TCONS_00186895 	noncoding 	-1.11027 	detail 	search 	search
TCONS_00040070 	noncoding 	-1.11011 	detail 	search 	search
TCONS_00076689 	noncoding 	-1.1101 	detail 	search 	search
TCONS_00039898 	noncoding 	-1.11007 	detail 	search 	search
TCONS_00237547 	noncoding 	-1.11006 	detail 	search 	search
TCONS_00224736 	noncoding 	-1.11002 	detail 	search 	search
TCONS_00252151 	noncoding 	-1.11001 	detail 	search 	search
TCONS_00187417 	noncoding 	-1.10991 	detail 	search 	search
TCONS_00058533 	noncoding 	-1.10985 	detail 	search 	search
TCONS_00293614 	noncoding 	-1.10982 	detail 	search 	search
TCONS_00053102 	noncoding 	-1.10975 	detail 	search 	search
TCONS_00082079 	noncoding 	-1.10966 	detail 	search 	search
TCONS_00144558 	noncoding 	-1.10953 	detail 	search 	search
TCONS_00140371 	noncoding 	-1.10952 	detail 	search 	search
TCONS_00281682 	noncoding 	-1.10948 	detail 	search 	search
TCONS_00082095 	noncoding 	-1.10947 	detail 	search 	search
TCONS_00140554 	noncoding 	-1.10947 	detail 	search 	search
TCONS_00186929 	noncoding 	-1.10943 	detail 	search 	search
TCONS_00105332 	noncoding 	-1.10941 	detail 	search 	search
TCONS_00082213 	noncoding 	-1.1094 	detail 	search 	search
TCONS_00237207 	noncoding 	-1.10937 	detail 	search 	search
TCONS_00293565 	noncoding 	-1.10927 	detail 	search 	search
TCONS_00093999 	noncoding 	-1.10917 	detail 	search 	search
TCONS_00224440 	noncoding 	-1.10915 	detail 	search 	search
TCONS_00237479 	noncoding 	-1.10897 	detail 	search 	search
TCONS_00266221 	noncoding 	-1.10897 	detail 	search 	search
TCONS_00076782 	noncoding 	-1.10885 	detail 	search 	search
TCONS_00266193 	noncoding 	-1.10877 	detail 	search 	search
TCONS_00281754 	noncoding 	-1.10867 	detail 	search 	search
TCONS_00082307 	noncoding 	-1.1086 	detail 	search 	search
TCONS_00028579 	noncoding 	-1.10859 	detail 	search 	search
TCONS_00276956 	noncoding 	-1.10857 	detail 	search 	search
TCONS_00281644 	noncoding 	-1.10856 	detail 	search 	search
TCONS_00266461 	noncoding 	-1.10855 	detail 	search 	search
TCONS_00251779 	noncoding 	-1.10854 	detail 	search 	search
TCONS_00237343 	noncoding 	-1.1085 	detail 	search 	search
TCONS_00119900 	noncoding 	-1.10844 	detail 	search 	search
TCONS_00272467 	noncoding 	-1.1084 	detail 	search 	search
TCONS_00025569 	noncoding 	-1.1083 	detail 	search 	search
TCONS_00093833 	noncoding 	-1.1083 	detail 	search 	search
TCONS_00266073 	noncoding 	-1.10829 	detail 	search 	search
TCONS_00293761 	noncoding 	-1.10827 	detail 	search 	search
TCONS_00224490 	noncoding 	-1.10826 	detail 	search 	search
TCONS_00144575 	noncoding 	-1.10821 	detail 	search 	search
TCONS_00028593 	noncoding 	-1.1082 	detail 	search 	search
TCONS_00076731 	noncoding 	-1.10817 	detail 	search 	search
TCONS_00058613 	noncoding 	-1.10809 	detail 	search 	search
TCONS_00186901 	noncoding 	-1.10809 	detail 	search 	search
TCONS_00187501 	noncoding 	-1.10801 	detail 	search 	search
TCONS_00305068 	noncoding 	-1.10801 	detail 	search 	search
TCONS_00040000 	noncoding 	-1.10799 	detail 	search 	search
TCONS_00194619 	noncoding 	-1.10785 	detail 	search 	search
TCONS_00314667 	noncoding 	-1.10782 	detail 	search 	search
TCONS_00028452 	noncoding 	-1.10781 	detail 	search 	search
TCONS_00237317 	noncoding 	-1.10773 	detail 	search 	search
TCONS_00028355 	noncoding 	-1.10768 	detail 	search 	search
TCONS_00144546 	noncoding 	-1.10765 	detail 	search 	search
TCONS_00138732 	noncoding 	-1.10762 	detail 	search 	search
TCONS_00304945 	noncoding 	-1.10761 	detail 	search 	search
TCONS_00224430 	noncoding 	-1.10744 	detail 	search 	search
TCONS_00040031 	noncoding 	-1.1074 	detail 	search 	search
TCONS_00082294 	noncoding 	-1.1074 	detail 	search 	search
TCONS_00028623 	noncoding 	-1.10737 	detail 	search 	search
TCONS_00281649 	noncoding 	-1.10731 	detail 	search 	search
TCONS_00224718 	noncoding 	-1.10728 	detail 	search 	search
TCONS_00119861 	noncoding 	-1.10713 	detail 	search 	search
TCONS_00186899 	noncoding 	-1.10697 	detail 	search 	search
TCONS_00082109 	noncoding 	-1.10696 	detail 	search 	search
TCONS_00281745 	noncoding 	-1.10696 	detail 	search 	search
TCONS_00304846 	noncoding 	-1.10695 	detail 	search 	search
TCONS_00076589 	noncoding 	-1.10692 	detail 	search 	search
TCONS_00251990 	noncoding 	-1.10687 	detail 	search 	search
TCONS_00275521 	noncoding 	-1.10683 	detail 	search 	search
TCONS_00040075 	noncoding 	-1.10676 	detail 	search 	search
TCONS_00266015 	noncoding 	-1.10668 	detail 	search 	search
TCONS_00028450 	noncoding 	-1.10665 	detail 	search 	search
TCONS_00251922 	noncoding 	-1.10659 	detail 	search 	search
TCONS_00251877 	noncoding 	-1.10655 	detail 	search 	search
TCONS_00187027 	noncoding 	-1.10653 	detail 	search 	search
TCONS_00040130 	noncoding 	-1.10648 	detail 	search 	search
TCONS_00251985 	noncoding 	-1.10646 	detail 	search 	search
TCONS_00265184 	noncoding 	-1.10646 	detail 	search 	search
TCONS_00119909 	noncoding 	-1.10636 	detail 	search 	search
TCONS_00284367 	noncoding 	-1.10633 	detail 	search 	search
TCONS_00284368 	noncoding 	-1.10633 	detail 	search 	search
TCONS_00284369 	noncoding 	-1.10633 	detail 	search 	search
TCONS_00305011 	noncoding 	-1.1063 	detail 	search 	search
TCONS_00028565 	noncoding 	-1.10624 	detail 	search 	search
TCONS_00281735 	noncoding 	-1.10617 	detail 	search 	search
TCONS_00028745 	noncoding 	-1.10616 	detail 	search 	search
TCONS_00237230 	noncoding 	-1.10608 	detail 	search 	search
TCONS_00266091 	noncoding 	-1.10607 	detail 	search 	search
TCONS_00163958 	noncoding 	-1.10601 	detail 	search 	search
TCONS_00028624 	noncoding 	-1.10598 	detail 	search 	search
TCONS_00314624 	noncoding 	-1.10583 	detail 	search 	search
TCONS_00304807 	noncoding 	-1.10576 	detail 	search 	search
TCONS_00039992 	noncoding 	-1.1057 	detail 	search 	search
TCONS_00263588 	noncoding 	-1.10569 	detail 	search 	search
TCONS_00263589 	noncoding 	-1.10569 	detail 	search 	search
TCONS_00305042 	noncoding 	-1.10556 	detail 	search 	search
TCONS_00194612 	noncoding 	-1.10532 	detail 	search 	search
TCONS_00265845 	noncoding 	-1.10527 	detail 	search 	search
TCONS_00281583 	noncoding 	-1.10524 	detail 	search 	search
TCONS_00265822 	noncoding 	-1.1052 	detail 	search 	search
TCONS_00187178 	noncoding 	-1.10517 	detail 	search 	search
TCONS_00281434 	noncoding 	-1.10515 	detail 	search 	search
TCONS_00237470 	noncoding 	-1.10513 	detail 	search 	search
TCONS_00237361 	noncoding 	-1.10497 	detail 	search 	search
TCONS_00028401 	noncoding 	-1.10496 	detail 	search 	search
TCONS_00028739 	noncoding 	-1.10495 	detail 	search 	search
TCONS_00237199 	noncoding 	-1.10492 	detail 	search 	search
TCONS_00076732 	noncoding 	-1.10475 	detail 	search 	search
TCONS_00265972 	noncoding 	-1.10469 	detail 	search 	search
TCONS_00293782 	noncoding 	-1.10463 	detail 	search 	search
TCONS_00281635 	noncoding 	-1.10457 	detail 	search 	search
TCONS_00265817 	noncoding 	-1.10441 	detail 	search 	search
TCONS_00144585 	noncoding 	-1.10439 	detail 	search 	search
TCONS_00138855 	noncoding 	-1.10434 	detail 	search 	search
TCONS_00028490 	noncoding 	-1.10425 	detail 	search 	search
TCONS_00082218 	noncoding 	-1.10414 	detail 	search 	search
TCONS_00138709 	noncoding 	-1.10413 	detail 	search 	search
TCONS_00187358 	noncoding 	-1.10409 	detail 	search 	search
TCONS_00082192 	noncoding 	-1.10403 	detail 	search 	search
TCONS_00252142 	noncoding 	-1.10399 	detail 	search 	search
TCONS_00314591 	noncoding 	-1.10399 	detail 	search 	search
TCONS_00076866 	noncoding 	-1.10393 	detail 	search 	search
TCONS_00119848 	noncoding 	-1.10391 	detail 	search 	search
TCONS_00304770 	noncoding 	-1.10385 	detail 	search 	search
TCONS_00076805 	noncoding 	-1.10383 	detail 	search 	search
TCONS_00082320 	noncoding 	-1.10381 	detail 	search 	search
TCONS_00040121 	noncoding 	-1.1038 	detail 	search 	search
TCONS_00082102 	noncoding 	-1.10365 	detail 	search 	search
TCONS_00237427 	noncoding 	-1.10365 	detail 	search 	search
TCONS_00172470 	noncoding 	-1.1036 	detail 	search 	search
TCONS_00265179 	noncoding 	-1.10355 	detail 	search 	search
TCONS_00187345 	noncoding 	-1.10354 	detail 	search 	search
TCONS_00281521 	noncoding 	-1.10351 	detail 	search 	search
TCONS_00266257 	noncoding 	-1.10339 	detail 	search 	search
TCONS_00028694 	noncoding 	-1.10336 	detail 	search 	search
TCONS_00265827 	noncoding 	-1.10324 	detail 	search 	search
TCONS_00058647 	noncoding 	-1.10321 	detail 	search 	search
TCONS_00252117 	noncoding 	-1.10319 	detail 	search 	search
TCONS_00163968 	noncoding 	-1.10308 	detail 	search 	search
TCONS_00305058 	noncoding 	-1.10305 	detail 	search 	search
TCONS_00314554 	noncoding 	-1.10301 	detail 	search 	search
TCONS_00093816 	noncoding 	-1.10287 	detail 	search 	search
TCONS_00187209 	noncoding 	-1.10282 	detail 	search 	search
TCONS_00293635 	noncoding 	-1.10259 	detail 	search 	search
TCONS_00251843 	noncoding 	-1.10255 	detail 	search 	search
TCONS_00293556 	noncoding 	-1.10253 	detail 	search 	search
TCONS_00040166 	noncoding 	-1.1025 	detail 	search 	search
TCONS_00076587 	noncoding 	-1.10249 	detail 	search 	search
TCONS_00198370 	noncoding 	-1.10249 	detail 	search 	search
TCONS_00076620 	noncoding 	-1.1024 	detail 	search 	search
TCONS_00138774 	noncoding 	-1.10232 	detail 	search 	search
TCONS_00033650 	noncoding 	-1.10231 	detail 	search 	search
TCONS_00314766 	noncoding 	-1.10226 	detail 	search 	search
TCONS_00058569 	noncoding 	-1.10224 	detail 	search 	search
TCONS_00314590 	noncoding 	-1.10212 	detail 	search 	search
TCONS_00028655 	noncoding 	-1.10208 	detail 	search 	search
TCONS_00251902 	noncoding 	-1.10205 	detail 	search 	search
TCONS_00028615 	noncoding 	-1.10197 	detail 	search 	search
TCONS_00082101 	noncoding 	-1.10183 	detail 	search 	search
TCONS_00252012 	noncoding 	-1.10176 	detail 	search 	search
TCONS_00187293 	noncoding 	-1.10173 	detail 	search 	search
TCONS_00293517 	noncoding 	-1.10167 	detail 	search 	search
TCONS_00024610 	noncoding 	-1.10154 	detail 	search 	search
TCONS_00024611 	noncoding 	-1.10154 	detail 	search 	search
TCONS_00024612 	noncoding 	-1.10154 	detail 	search 	search
TCONS_00266187 	noncoding 	-1.10147 	detail 	search 	search
TCONS_00205475 	noncoding 	-1.10145 	detail 	search 	search
TCONS_00224678 	noncoding 	-1.10142 	detail 	search 	search
TCONS_00127561 	noncoding 	-1.10139 	detail 	search 	search
TCONS_00184000 	noncoding 	-1.10138 	detail 	search 	search
TCONS_00186957 	noncoding 	-1.10121 	detail 	search 	search
TCONS_00293823 	noncoding 	-1.10119 	detail 	search 	search
TCONS_00028542 	noncoding 	-1.10115 	detail 	search 	search
TCONS_00224439 	noncoding 	-1.10112 	detail 	search 	search
TCONS_00237301 	noncoding 	-1.10105 	detail 	search 	search
TCONS_00013059 	noncoding 	-1.10102 	detail 	search 	search
TCONS_00314601 	noncoding 	-1.101 	detail 	search 	search
TCONS_00224397 	noncoding 	-1.10098 	detail 	search 	search
TCONS_00092845 	noncoding 	-1.10093 	detail 	search 	search
TCONS_00314796 	noncoding 	-1.10079 	detail 	search 	search
TCONS_00163953 	noncoding 	-1.10077 	detail 	search 	search
TCONS_00076724 	noncoding 	-1.10076 	detail 	search 	search
TCONS_00314711 	noncoding 	-1.10071 	detail 	search 	search
TCONS_00040057 	noncoding 	-1.10066 	detail 	search 	search
TCONS_00229599 	noncoding 	-1.10066 	detail 	search 	search
TCONS_00028872 	noncoding 	-1.10057 	detail 	search 	search
TCONS_00252013 	noncoding 	-1.10055 	detail 	search 	search
TCONS_00304972 	noncoding 	-1.10055 	detail 	search 	search
TCONS_00082258 	noncoding 	-1.10046 	detail 	search 	search
TCONS_00076841 	noncoding 	-1.10045 	detail 	search 	search
TCONS_00266067 	noncoding 	-1.10042 	detail 	search 	search
TCONS_00187323 	noncoding 	-1.10041 	detail 	search 	search
TCONS_00082233 	noncoding 	-1.10039 	detail 	search 	search
TCONS_00138750 	noncoding 	-1.10039 	detail 	search 	search
TCONS_00304813 	noncoding 	-1.10039 	detail 	search 	search
TCONS_00028504 	noncoding 	-1.10034 	detail 	search 	search
TCONS_00138810 	noncoding 	-1.10034 	detail 	search 	search
TCONS_00186898 	noncoding 	-1.10022 	detail 	search 	search
TCONS_00040043 	noncoding 	-1.10014 	detail 	search 	search
TCONS_00281614 	noncoding 	-1.10004 	detail 	search 	search
TCONS_00224619 	noncoding 	-1.10002 	detail 	search 	search
TCONS_00212640 	noncoding 	-1.09993 	detail 	search 	search
TCONS_00272996 	noncoding 	-1.0999 	detail 	search 	search
TCONS_00224385 	noncoding 	-1.09985 	detail 	search 	search
TCONS_00028460 	noncoding 	-1.09983 	detail 	search 	search
TCONS_00304949 	noncoding 	-1.09973 	detail 	search 	search
TCONS_00186915 	noncoding 	-1.0997 	detail 	search 	search
TCONS_00039932 	noncoding 	-1.09934 	detail 	search 	search
TCONS_00266036 	noncoding 	-1.09931 	detail 	search 	search
TCONS_00187615 	noncoding 	-1.09922 	detail 	search 	search
TCONS_00280972 	noncoding 	-1.09917 	detail 	search 	search
TCONS_00252045 	noncoding 	-1.09915 	detail 	search 	search
TCONS_00237413 	noncoding 	-1.09913 	detail 	search 	search
TCONS_00266265 	noncoding 	-1.09911 	detail 	search 	search
TCONS_00194559 	noncoding 	-1.09908 	detail 	search 	search
TCONS_00187574 	noncoding 	-1.09892 	detail 	search 	search
TCONS_00040083 	noncoding 	-1.09886 	detail 	search 	search
TCONS_00082149 	noncoding 	-1.09885 	detail 	search 	search
TCONS_00305005 	noncoding 	-1.09883 	detail 	search 	search
TCONS_00082118 	noncoding 	-1.09878 	detail 	search 	search
TCONS_00058518 	noncoding 	-1.09872 	detail 	search 	search
TCONS_00252041 	noncoding 	-1.09872 	detail 	search 	search
TCONS_00093807 	noncoding 	-1.0986 	detail 	search 	search
TCONS_00210288 	noncoding 	-1.09851 	detail 	search 	search
TCONS_00076785 	noncoding 	-1.0984 	detail 	search 	search
TCONS_00037795 	noncoding 	-1.09839 	detail 	search 	search
TCONS_00037796 	noncoding 	-1.09839 	detail 	search 	search
TCONS_00040163 	noncoding 	-1.09831 	detail 	search 	search
TCONS_00265760 	noncoding 	-1.09807 	detail 	search 	search
TCONS_00138696 	noncoding 	-1.09801 	detail 	search 	search
TCONS_00281607 	noncoding 	-1.09801 	detail 	search 	search
TCONS_00314680 	noncoding 	-1.098 	detail 	search 	search
TCONS_00076720 	noncoding 	-1.09786 	detail 	search 	search
TCONS_00305033 	noncoding 	-1.09785 	detail 	search 	search
TCONS_00314780 	noncoding 	-1.09767 	detail 	search 	search
TCONS_00293515 	noncoding 	-1.0975 	detail 	search 	search
TCONS_00293654 	noncoding 	-1.09748 	detail 	search 	search
TCONS_00144559 	noncoding 	-1.09747 	detail 	search 	search
TCONS_00265748 	noncoding 	-1.09732 	detail 	search 	search
TCONS_00076586 	noncoding 	-1.09721 	detail 	search 	search
TCONS_00305063 	noncoding 	-1.09719 	detail 	search 	search
TCONS_00058670 	noncoding 	-1.09718 	detail 	search 	search
