ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00161220 	noncoding 	-1.04543 	detail 	search 	search
TCONS_00075584 	noncoding 	-1.0454 	detail 	search 	search
TCONS_00220757 	noncoding 	-1.04539 	detail 	search 	search
TCONS_00201890 	noncoding 	-1.04526 	detail 	search 	search
TCONS_00183683 	noncoding 	-1.04513 	detail 	search 	search
TCONS_00075349 	noncoding 	-1.04504 	detail 	search 	search
TCONS_00075579 	noncoding 	-1.04502 	detail 	search 	search
TCONS_00261143 	noncoding 	-1.045 	detail 	search 	search
TCONS_00183052 	noncoding 	-1.04497 	detail 	search 	search
TCONS_00057544 	noncoding 	-1.04494 	detail 	search 	search
TCONS_00184410 	noncoding 	-1.04491 	detail 	search 	search
TCONS_00220737 	noncoding 	-1.04489 	detail 	search 	search
TCONS_00261540 	noncoding 	-1.04481 	detail 	search 	search
TCONS_00184348 	noncoding 	-1.04469 	detail 	search 	search
TCONS_00275422 	noncoding 	-1.04462 	detail 	search 	search
TCONS_00201852 	noncoding 	-1.04454 	detail 	search 	search
TCONS_00247273 	noncoding 	-1.04449 	detail 	search 	search
TCONS_00103667 	noncoding 	-1.04439 	detail 	search 	search
TCONS_00299463 	noncoding 	-1.04436 	detail 	search 	search
TCONS_00027884 	noncoding 	-1.04426 	detail 	search 	search
TCONS_00184400 	noncoding 	-1.04421 	detail 	search 	search
TCONS_00191183 	noncoding 	-1.04412 	detail 	search 	search
TCONS_00299467 	noncoding 	-1.04399 	detail 	search 	search
TCONS_00261040 	noncoding 	-1.04394 	detail 	search 	search
TCONS_00039243 	noncoding 	-1.04388 	detail 	search 	search
TCONS_00080830 	noncoding 	-1.04384 	detail 	search 	search
TCONS_00184077 	noncoding 	-1.04383 	detail 	search 	search
TCONS_00092495 	noncoding 	-1.04369 	detail 	search 	search
TCONS_00288655 	noncoding 	-1.04369 	detail 	search 	search
TCONS_00214579 	noncoding 	-1.04366 	detail 	search 	search
TCONS_00276550 	noncoding 	-1.04351 	detail 	search 	search
TCONS_00080758 	noncoding 	-1.04344 	detail 	search 	search
TCONS_00161823 	noncoding 	-1.04334 	detail 	search 	search
TCONS_00184036 	noncoding 	-1.04321 	detail 	search 	search
TCONS_00080836 	noncoding 	-1.0432 	detail 	search 	search
TCONS_00233219 	noncoding 	-1.0432 	detail 	search 	search
TCONS_00039209 	noncoding 	-1.04316 	detail 	search 	search
TCONS_00183649 	noncoding 	-1.04315 	detail 	search 	search
TCONS_00103647 	noncoding 	-1.04311 	detail 	search 	search
TCONS_00057501 	noncoding 	-1.04297 	detail 	search 	search
TCONS_00201877 	noncoding 	-1.04286 	detail 	search 	search
TCONS_00075330 	noncoding 	-1.0428 	detail 	search 	search
TCONS_00103613 	noncoding 	-1.0428 	detail 	search 	search
TCONS_00080955 	noncoding 	-1.04238 	detail 	search 	search
TCONS_00136363 	noncoding 	-1.04231 	detail 	search 	search
TCONS_00080766 	noncoding 	-1.04229 	detail 	search 	search
TCONS_00161234 	noncoding 	-1.04225 	detail 	search 	search
TCONS_00201839 	noncoding 	-1.0422 	detail 	search 	search
TCONS_00276620 	noncoding 	-1.04217 	detail 	search 	search
TCONS_00252498 	noncoding 	-1.04211 	detail 	search 	search
TCONS_00276503 	noncoding 	-1.04199 	detail 	search 	search
TCONS_00299527 	noncoding 	-1.04197 	detail 	search 	search
TCONS_00292445 	noncoding 	-1.04188 	detail 	search 	search
TCONS_00027945 	noncoding 	-1.04181 	detail 	search 	search
TCONS_00247403 	noncoding 	-1.0418 	detail 	search 	search
TCONS_00299759 	noncoding 	-1.0417 	detail 	search 	search
TCONS_00261662 	noncoding 	-1.0416 	detail 	search 	search
TCONS_00136496 	noncoding 	-1.04152 	detail 	search 	search
TCONS_00191302 	noncoding 	-1.04143 	detail 	search 	search
TCONS_00183850 	noncoding 	-1.04141 	detail 	search 	search
TCONS_00299307 	noncoding 	-1.04138 	detail 	search 	search
TCONS_00299426 	noncoding 	-1.04138 	detail 	search 	search
TCONS_00261502 	noncoding 	-1.04137 	detail 	search 	search
TCONS_00183942 	noncoding 	-1.04124 	detail 	search 	search
TCONS_00261438 	noncoding 	-1.04118 	detail 	search 	search
TCONS_00184087 	noncoding 	-1.04112 	detail 	search 	search
TCONS_00103611 	noncoding 	-1.04109 	detail 	search 	search
TCONS_00039134 	noncoding 	-1.04107 	detail 	search 	search
TCONS_00288570 	noncoding 	-1.04091 	detail 	search 	search
TCONS_00183724 	noncoding 	-1.04086 	detail 	search 	search
TCONS_00093328 	noncoding 	-1.04078 	detail 	search 	search
TCONS_00092428 	noncoding 	-1.04071 	detail 	search 	search
TCONS_00184161 	noncoding 	-1.04063 	detail 	search 	search
TCONS_00039168 	noncoding 	-1.0406 	detail 	search 	search
TCONS_00183796 	noncoding 	-1.0406 	detail 	search 	search
TCONS_00184342 	noncoding 	-1.0406 	detail 	search 	search
TCONS_00288632 	noncoding 	-1.04053 	detail 	search 	search
TCONS_00184217 	noncoding 	-1.04033 	detail 	search 	search
TCONS_00184419 	noncoding 	-1.04031 	detail 	search 	search
TCONS_00261168 	noncoding 	-1.04029 	detail 	search 	search
TCONS_00288360 	noncoding 	-1.04024 	detail 	search 	search
TCONS_00183864 	noncoding 	-1.04022 	detail 	search 	search
TCONS_00252492 	noncoding 	-1.04 	detail 	search 	search
TCONS_00252497 	noncoding 	-1.04 	detail 	search 	search
TCONS_00242876 	noncoding 	-1.03985 	detail 	search 	search
TCONS_00261288 	noncoding 	-1.03982 	detail 	search 	search
TCONS_00027980 	noncoding 	-1.0398 	detail 	search 	search
TCONS_00136419 	noncoding 	-1.0398 	detail 	search 	search
TCONS_00183925 	noncoding 	-1.03976 	detail 	search 	search
TCONS_00220700 	noncoding 	-1.03974 	detail 	search 	search
TCONS_00057533 	noncoding 	-1.03972 	detail 	search 	search
TCONS_00184153 	noncoding 	-1.03972 	detail 	search 	search
TCONS_00027710 	noncoding 	-1.03969 	detail 	search 	search
TCONS_00232978 	noncoding 	-1.03964 	detail 	search 	search
TCONS_00027863 	noncoding 	-1.03962 	detail 	search 	search
TCONS_00027897 	noncoding 	-1.03947 	detail 	search 	search
TCONS_00184024 	noncoding 	-1.03932 	detail 	search 	search
TCONS_00233207 	noncoding 	-1.03924 	detail 	search 	search
TCONS_00027763 	noncoding 	-1.03923 	detail 	search 	search
TCONS_00057554 	noncoding 	-1.03923 	detail 	search 	search
TCONS_00261365 	noncoding 	-1.03922 	detail 	search 	search
TCONS_00136356 	noncoding 	-1.03918 	detail 	search 	search
TCONS_00183816 	noncoding 	-1.03917 	detail 	search 	search
TCONS_00261478 	noncoding 	-1.03906 	detail 	search 	search
TCONS_00027783 	noncoding 	-1.03905 	detail 	search 	search
TCONS_00299598 	noncoding 	-1.03898 	detail 	search 	search
TCONS_00194938 	noncoding 	-1.03897 	detail 	search 	search
TCONS_00183845 	noncoding 	-1.03885 	detail 	search 	search
TCONS_00183736 	noncoding 	-1.03877 	detail 	search 	search
TCONS_00027964 	noncoding 	-1.0387 	detail 	search 	search
TCONS_00276652 	noncoding 	-1.0387 	detail 	search 	search
TCONS_00039141 	noncoding 	-1.03869 	detail 	search 	search
TCONS_00261667 	noncoding 	-1.03867 	detail 	search 	search
TCONS_00080886 	noncoding 	-1.03862 	detail 	search 	search
TCONS_00027831 	noncoding 	-1.03836 	detail 	search 	search
TCONS_00038989 	noncoding 	-1.03821 	detail 	search 	search
TCONS_00181063 	noncoding 	-1.03817 	detail 	search 	search
TCONS_00233108 	noncoding 	-1.038 	detail 	search 	search
TCONS_00276616 	noncoding 	-1.038 	detail 	search 	search
TCONS_00169437 	noncoding 	-1.03799 	detail 	search 	search
TCONS_00260496 	noncoding 	-1.03799 	detail 	search 	search
TCONS_00191288 	noncoding 	-1.03787 	detail 	search 	search
TCONS_00261041 	noncoding 	-1.03783 	detail 	search 	search
TCONS_00247315 	noncoding 	-1.03766 	detail 	search 	search
TCONS_00080746 	noncoding 	-1.03761 	detail 	search 	search
TCONS_00039197 	noncoding 	-1.03758 	detail 	search 	search
TCONS_00027562 	noncoding 	-1.03757 	detail 	search 	search
TCONS_00247475 	noncoding 	-1.0374 	detail 	search 	search
TCONS_00247309 	noncoding 	-1.03736 	detail 	search 	search
TCONS_00261252 	noncoding 	-1.03732 	detail 	search 	search
TCONS_00176713 	noncoding 	-1.03731 	detail 	search 	search
TCONS_00220835 	noncoding 	-1.0373 	detail 	search 	search
TCONS_00039160 	noncoding 	-1.0371 	detail 	search 	search
TCONS_00136519 	noncoding 	-1.03706 	detail 	search 	search
TCONS_00260499 	noncoding 	-1.03705 	detail 	search 	search
TCONS_00276585 	noncoding 	-1.03696 	detail 	search 	search
TCONS_00039300 	noncoding 	-1.03691 	detail 	search 	search
TCONS_00039158 	noncoding 	-1.0368 	detail 	search 	search
TCONS_00309078 	noncoding 	-1.03677 	detail 	search 	search
TCONS_00261338 	noncoding 	-1.03676 	detail 	search 	search
TCONS_00183861 	noncoding 	-1.03671 	detail 	search 	search
TCONS_00103646 	noncoding 	-1.03669 	detail 	search 	search
TCONS_00261210 	noncoding 	-1.0366 	detail 	search 	search
TCONS_00136439 	noncoding 	-1.03644 	detail 	search 	search
TCONS_00261564 	noncoding 	-1.03635 	detail 	search 	search
TCONS_00184012 	noncoding 	-1.03632 	detail 	search 	search
TCONS_00299618 	noncoding 	-1.03629 	detail 	search 	search
TCONS_00184240 	noncoding 	-1.03625 	detail 	search 	search
TCONS_00261339 	noncoding 	-1.03611 	detail 	search 	search
TCONS_00027738 	noncoding 	-1.03606 	detail 	search 	search
TCONS_00075569 	noncoding 	-1.03596 	detail 	search 	search
TCONS_00027911 	noncoding 	-1.03594 	detail 	search 	search
TCONS_00057523 	noncoding 	-1.03589 	detail 	search 	search
TCONS_00075443 	noncoding 	-1.03581 	detail 	search 	search
TCONS_00183931 	noncoding 	-1.03574 	detail 	search 	search
TCONS_00142172 	noncoding 	-1.03559 	detail 	search 	search
TCONS_00039221 	noncoding 	-1.03543 	detail 	search 	search
TCONS_00309060 	noncoding 	-1.03535 	detail 	search 	search
TCONS_00092459 	noncoding 	-1.03521 	detail 	search 	search
TCONS_00000875 	noncoding 	-1.03518 	detail 	search 	search
TCONS_00187597 	noncoding 	-1.03514 	detail 	search 	search
TCONS_00075373 	noncoding 	-1.03512 	detail 	search 	search
TCONS_00276621 	noncoding 	-1.03512 	detail 	search 	search
TCONS_00075490 	noncoding 	-1.03497 	detail 	search 	search
TCONS_00261483 	noncoding 	-1.03494 	detail 	search 	search
TCONS_00183731 	noncoding 	-1.03487 	detail 	search 	search
TCONS_00201854 	noncoding 	-1.03483 	detail 	search 	search
TCONS_00183636 	noncoding 	-1.03464 	detail 	search 	search
TCONS_00276694 	noncoding 	-1.03456 	detail 	search 	search
TCONS_00028062 	noncoding 	-1.03452 	detail 	search 	search
TCONS_00027563 	noncoding 	-1.03447 	detail 	search 	search
TCONS_00191238 	noncoding 	-1.03446 	detail 	search 	search
TCONS_00220665 	noncoding 	-1.03433 	detail 	search 	search
TCONS_00288603 	noncoding 	-1.03418 	detail 	search 	search
TCONS_00276650 	noncoding 	-1.0341 	detail 	search 	search
TCONS_00233215 	noncoding 	-1.034 	detail 	search 	search
TCONS_00136428 	noncoding 	-1.03394 	detail 	search 	search
TCONS_00184391 	noncoding 	-1.03359 	detail 	search 	search
TCONS_00080744 	noncoding 	-1.03342 	detail 	search 	search
TCONS_00233140 	noncoding 	-1.03333 	detail 	search 	search
TCONS_00261600 	noncoding 	-1.03328 	detail 	search 	search
TCONS_00142134 	noncoding 	-1.03323 	detail 	search 	search
TCONS_00114877 	noncoding 	-1.03309 	detail 	search 	search
TCONS_00299758 	noncoding 	-1.03304 	detail 	search 	search
TCONS_00233148 	noncoding 	-1.03303 	detail 	search 	search
TCONS_00220495 	noncoding 	-1.03293 	detail 	search 	search
TCONS_00184371 	noncoding 	-1.03288 	detail 	search 	search
TCONS_00028014 	noncoding 	-1.03271 	detail 	search 	search
TCONS_00115245 	noncoding 	-1.03264 	detail 	search 	search
TCONS_00039182 	noncoding 	-1.03261 	detail 	search 	search
TCONS_00075573 	noncoding 	-1.03258 	detail 	search 	search
TCONS_00288415 	noncoding 	-1.03223 	detail 	search 	search
TCONS_00247537 	noncoding 	-1.03212 	detail 	search 	search
TCONS_00288441 	noncoding 	-1.03207 	detail 	search 	search
TCONS_00299738 	noncoding 	-1.03195 	detail 	search 	search
TCONS_00184034 	noncoding 	-1.0319 	detail 	search 	search
TCONS_00180805 	noncoding 	-1.03184 	detail 	search 	search
TCONS_00136524 	noncoding 	-1.03162 	detail 	search 	search
TCONS_00080760 	noncoding 	-1.03156 	detail 	search 	search
TCONS_00299595 	noncoding 	-1.03156 	detail 	search 	search
TCONS_00075305 	noncoding 	-1.03153 	detail 	search 	search
TCONS_00075328 	noncoding 	-1.03147 	detail 	search 	search
TCONS_00276521 	noncoding 	-1.03131 	detail 	search 	search
TCONS_00232949 	noncoding 	-1.03129 	detail 	search 	search
TCONS_00039130 	noncoding 	-1.03112 	detail 	search 	search
TCONS_00220834 	noncoding 	-1.03098 	detail 	search 	search
TCONS_00092379 	noncoding 	-1.03093 	detail 	search 	search
TCONS_00183984 	noncoding 	-1.03092 	detail 	search 	search
TCONS_00299366 	noncoding 	-1.03092 	detail 	search 	search
TCONS_00161195 	noncoding 	-1.03087 	detail 	search 	search
TCONS_00299347 	noncoding 	-1.03087 	detail 	search 	search
TCONS_00183968 	noncoding 	-1.0308 	detail 	search 	search
TCONS_00234573 	noncoding 	-1.03077 	detail 	search 	search
TCONS_00288574 	noncoding 	-1.03067 	detail 	search 	search
TCONS_00027986 	noncoding 	-1.0306 	detail 	search 	search
TCONS_00261052 	noncoding 	-1.03053 	detail 	search 	search
TCONS_00288443 	noncoding 	-1.03045 	detail 	search 	search
TCONS_00001776 	noncoding 	-1.0303 	detail 	search 	search
TCONS_00194966 	noncoding 	-1.03029 	detail 	search 	search
TCONS_00191234 	noncoding 	-1.03017 	detail 	search 	search
TCONS_00261594 	noncoding 	-1.03017 	detail 	search 	search
TCONS_00309033 	noncoding 	-1.03015 	detail 	search 	search
TCONS_00027981 	noncoding 	-1.03012 	detail 	search 	search
TCONS_00028076 	noncoding 	-1.03005 	detail 	search 	search
TCONS_00136380 	noncoding 	-1.02992 	detail 	search 	search
TCONS_00092345 	noncoding 	-1.02991 	detail 	search 	search
TCONS_00261678 	noncoding 	-1.02975 	detail 	search 	search
TCONS_00063126 	noncoding 	-1.02966 	detail 	search 	search
TCONS_00183976 	noncoding 	-1.02956 	detail 	search 	search
TCONS_00136466 	noncoding 	-1.02953 	detail 	search 	search
TCONS_00136347 	noncoding 	-1.02948 	detail 	search 	search
TCONS_00080821 	noncoding 	-1.0294 	detail 	search 	search
TCONS_00191177 	noncoding 	-1.02938 	detail 	search 	search
TCONS_00183766 	noncoding 	-1.02934 	detail 	search 	search
TCONS_00080839 	noncoding 	-1.02932 	detail 	search 	search
TCONS_00183996 	noncoding 	-1.02928 	detail 	search 	search
TCONS_00033981 	noncoding 	-1.0292 	detail 	search 	search
TCONS_00247336 	noncoding 	-1.02915 	detail 	search 	search
TCONS_00080328 	noncoding 	-1.0291 	detail 	search 	search
TCONS_00284682 	noncoding 	-1.02891 	detail 	search 	search
TCONS_00092389 	noncoding 	-1.02882 	detail 	search 	search
TCONS_00261619 	noncoding 	-1.02882 	detail 	search 	search
TCONS_00027832 	noncoding 	-1.02874 	detail 	search 	search
TCONS_00183928 	noncoding 	-1.02874 	detail 	search 	search
TCONS_00288311 	noncoding 	-1.02869 	detail 	search 	search
TCONS_00261178 	noncoding 	-1.02861 	detail 	search 	search
TCONS_00184220 	noncoding 	-1.02825 	detail 	search 	search
TCONS_00309141 	noncoding 	-1.02825 	detail 	search 	search
TCONS_00232983 	noncoding 	-1.02803 	detail 	search 	search
TCONS_00183981 	noncoding 	-1.02801 	detail 	search 	search
TCONS_00299477 	noncoding 	-1.02801 	detail 	search 	search
TCONS_00103604 	noncoding 	-1.02799 	detail 	search 	search
TCONS_00261553 	noncoding 	-1.02796 	detail 	search 	search
TCONS_00039316 	noncoding 	-1.02791 	detail 	search 	search
TCONS_00161251 	noncoding 	-1.0279 	detail 	search 	search
TCONS_00261171 	noncoding 	-1.02778 	detail 	search 	search
TCONS_00309099 	noncoding 	-1.02776 	detail 	search 	search
TCONS_00039005 	noncoding 	-1.02759 	detail 	search 	search
TCONS_00080329 	noncoding 	-1.02749 	detail 	search 	search
TCONS_00288566 	noncoding 	-1.02732 	detail 	search 	search
TCONS_00194412 	noncoding 	-1.02718 	detail 	search 	search
TCONS_00261439 	noncoding 	-1.02716 	detail 	search 	search
TCONS_00233128 	noncoding 	-1.02712 	detail 	search 	search
TCONS_00220600 	noncoding 	-1.02683 	detail 	search 	search
TCONS_00233021 	noncoding 	-1.02678 	detail 	search 	search
TCONS_00261402 	noncoding 	-1.02674 	detail 	search 	search
TCONS_00075395 	noncoding 	-1.02668 	detail 	search 	search
TCONS_00254205 	noncoding 	-1.02665 	detail 	search 	search
TCONS_00057491 	noncoding 	-1.02661 	detail 	search 	search
TCONS_00288629 	noncoding 	-1.02653 	detail 	search 	search
TCONS_00299461 	noncoding 	-1.0265 	detail 	search 	search
TCONS_00038999 	noncoding 	-1.02644 	detail 	search 	search
TCONS_00220616 	noncoding 	-1.0264 	detail 	search 	search
TCONS_00173071 	noncoding 	-1.02626 	detail 	search 	search
TCONS_00161208 	noncoding 	-1.02619 	detail 	search 	search
TCONS_00261105 	noncoding 	-1.02596 	detail 	search 	search
TCONS_00288510 	noncoding 	-1.02589 	detail 	search 	search
TCONS_00184073 	noncoding 	-1.02582 	detail 	search 	search
TCONS_00233213 	noncoding 	-1.02562 	detail 	search 	search
TCONS_00027810 	noncoding 	-1.02548 	detail 	search 	search
TCONS_00092470 	noncoding 	-1.02545 	detail 	search 	search
TCONS_00028093 	noncoding 	-1.02537 	detail 	search 	search
TCONS_00288397 	noncoding 	-1.02534 	detail 	search 	search
TCONS_00293510 	noncoding 	-1.02531 	detail 	search 	search
TCONS_00027539 	noncoding 	-1.0253 	detail 	search 	search
TCONS_00183848 	noncoding 	-1.02529 	detail 	search 	search
TCONS_00080979 	noncoding 	-1.0251 	detail 	search 	search
TCONS_00098990 	noncoding 	-1.02509 	detail 	search 	search
TCONS_00288567 	noncoding 	-1.02504 	detail 	search 	search
TCONS_00220620 	noncoding 	-1.02492 	detail 	search 	search
TCONS_00151781 	noncoding 	-1.02474 	detail 	search 	search
TCONS_00191260 	noncoding 	-1.0244 	detail 	search 	search
TCONS_00261185 	noncoding 	-1.02415 	detail 	search 	search
TCONS_00299337 	noncoding 	-1.02414 	detail 	search 	search
TCONS_00232927 	noncoding 	-1.0241 	detail 	search 	search
TCONS_00117825 	noncoding 	-1.02409 	detail 	search 	search
TCONS_00039012 	noncoding 	-1.02405 	detail 	search 	search
TCONS_00276501 	noncoding 	-1.02404 	detail 	search 	search
TCONS_00299626 	noncoding 	-1.02396 	detail 	search 	search
TCONS_00184197 	noncoding 	-1.02394 	detail 	search 	search
TCONS_00194937 	noncoding 	-1.02373 	detail 	search 	search
TCONS_00048203 	noncoding 	-1.02372 	detail 	search 	search
TCONS_00194923 	noncoding 	-1.02368 	detail 	search 	search
TCONS_00261289 	noncoding 	-1.02364 	detail 	search 	search
TCONS_00142123 	noncoding 	-1.0235 	detail 	search 	search
TCONS_00247414 	noncoding 	-1.02348 	detail 	search 	search
TCONS_00161228 	noncoding 	-1.02335 	detail 	search 	search
TCONS_00057593 	noncoding 	-1.0233 	detail 	search 	search
TCONS_00039306 	noncoding 	-1.02329 	detail 	search 	search
TCONS_00276654 	noncoding 	-1.02329 	detail 	search 	search
TCONS_00276448 	noncoding 	-1.02325 	detail 	search 	search
TCONS_00258798 	noncoding 	-1.02318 	detail 	search 	search
TCONS_00183751 	noncoding 	-1.02314 	detail 	search 	search
TCONS_00057402 	noncoding 	-1.02309 	detail 	search 	search
TCONS_00222729 	noncoding 	-1.02293 	detail 	search 	search
TCONS_00136498 	noncoding 	-1.02292 	detail 	search 	search
TCONS_00194954 	noncoding 	-1.02283 	detail 	search 	search
TCONS_00027804 	noncoding 	-1.02279 	detail 	search 	search
TCONS_00039110 	noncoding 	-1.02269 	detail 	search 	search
TCONS_00191218 	noncoding 	-1.02269 	detail 	search 	search
TCONS_00288639 	noncoding 	-1.02268 	detail 	search 	search
TCONS_00080943 	noncoding 	-1.02262 	detail 	search 	search
TCONS_00288364 	noncoding 	-1.0226 	detail 	search 	search
TCONS_00247561 	noncoding 	-1.02245 	detail 	search 	search
TCONS_00039088 	noncoding 	-1.02244 	detail 	search 	search
TCONS_00309083 	noncoding 	-1.02237 	detail 	search 	search
TCONS_00269591 	noncoding 	-1.02229 	detail 	search 	search
TCONS_00261430 	noncoding 	-1.02213 	detail 	search 	search
TCONS_00261495 	noncoding 	-1.02211 	detail 	search 	search
TCONS_00075537 	noncoding 	-1.02204 	detail 	search 	search
TCONS_00175683 	noncoding 	-1.02204 	detail 	search 	search
TCONS_00184273 	noncoding 	-1.02193 	detail 	search 	search
TCONS_00012635 	noncoding 	-1.02185 	detail 	search 	search
TCONS_00183798 	noncoding 	-1.02184 	detail 	search 	search
TCONS_00039075 	noncoding 	-1.02169 	detail 	search 	search
TCONS_00080719 	noncoding 	-1.02169 	detail 	search 	search
TCONS_00027560 	noncoding 	-1.02162 	detail 	search 	search
TCONS_00136455 	noncoding 	-1.02156 	detail 	search 	search
TCONS_00247277 	noncoding 	-1.02149 	detail 	search 	search
TCONS_00261379 	noncoding 	-1.02146 	detail 	search 	search
TCONS_00039318 	noncoding 	-1.02142 	detail 	search 	search
TCONS_00184070 	noncoding 	-1.0212 	detail 	search 	search
TCONS_00261458 	noncoding 	-1.02115 	detail 	search 	search
TCONS_00039279 	noncoding 	-1.02114 	detail 	search 	search
TCONS_00220795 	noncoding 	-1.02111 	detail 	search 	search
TCONS_00233053 	noncoding 	-1.02098 	detail 	search 	search
TCONS_00093329 	noncoding 	-1.02078 	detail 	search 	search
TCONS_00183964 	noncoding 	-1.02076 	detail 	search 	search
TCONS_00103598 	noncoding 	-1.02074 	detail 	search 	search
TCONS_00309081 	noncoding 	-1.02068 	detail 	search 	search
TCONS_00028003 	noncoding 	-1.02062 	detail 	search 	search
TCONS_00309186 	noncoding 	-1.02058 	detail 	search 	search
TCONS_00092506 	noncoding 	-1.02055 	detail 	search 	search
TCONS_00075390 	noncoding 	-1.02045 	detail 	search 	search
TCONS_00024773 	noncoding 	-1.02041 	detail 	search 	search
TCONS_00028060 	noncoding 	-1.02041 	detail 	search 	search
TCONS_00142111 	noncoding 	-1.02017 	detail 	search 	search
TCONS_00057519 	noncoding 	-1.02004 	detail 	search 	search
TCONS_00075346 	noncoding 	-1.01992 	detail 	search 	search
TCONS_00191170 	noncoding 	-1.01978 	detail 	search 	search
TCONS_00075542 	noncoding 	-1.01975 	detail 	search 	search
TCONS_00183778 	noncoding 	-1.01974 	detail 	search 	search
TCONS_00161193 	noncoding 	-1.01972 	detail 	search 	search
TCONS_00233059 	noncoding 	-1.01972 	detail 	search 	search
TCONS_00027671 	noncoding 	-1.01965 	detail 	search 	search
TCONS_00102793 	noncoding 	-1.01963 	detail 	search 	search
TCONS_00261374 	noncoding 	-1.01959 	detail 	search 	search
TCONS_00288374 	noncoding 	-1.01955 	detail 	search 	search
TCONS_00288663 	noncoding 	-1.01955 	detail 	search 	search
TCONS_00039189 	noncoding 	-1.0194 	detail 	search 	search
TCONS_00191164 	noncoding 	-1.01936 	detail 	search 	search
TCONS_00027971 	noncoding 	-1.01935 	detail 	search 	search
TCONS_00299416 	noncoding 	-1.01934 	detail 	search 	search
TCONS_00184319 	noncoding 	-1.01924 	detail 	search 	search
TCONS_00269593 	noncoding 	-1.01924 	detail 	search 	search
TCONS_00183912 	noncoding 	-1.01918 	detail 	search 	search
TCONS_00028040 	noncoding 	-1.01914 	detail 	search 	search
TCONS_00194903 	noncoding 	-1.01911 	detail 	search 	search
TCONS_00183646 	noncoding 	-1.01907 	detail 	search 	search
TCONS_00288650 	noncoding 	-1.01897 	detail 	search 	search
TCONS_00183767 	noncoding 	-1.01893 	detail 	search 	search
TCONS_00247533 	noncoding 	-1.0189 	detail 	search 	search
TCONS_00057479 	noncoding 	-1.01885 	detail 	search 	search
TCONS_00232937 	noncoding 	-1.01877 	detail 	search 	search
TCONS_00057516 	noncoding 	-1.01871 	detail 	search 	search
TCONS_00233073 	noncoding 	-1.01868 	detail 	search 	search
TCONS_00261201 	noncoding 	-1.0186 	detail 	search 	search
TCONS_00075396 	noncoding 	-1.01859 	detail 	search 	search
TCONS_00261444 	noncoding 	-1.01851 	detail 	search 	search
TCONS_00011810 	noncoding 	-1.01834 	detail 	search 	search
TCONS_00008773 	noncoding 	-1.01804 	detail 	search 	search
TCONS_00161224 	noncoding 	-1.01801 	detail 	search 	search
TCONS_00080918 	noncoding 	-1.01794 	detail 	search 	search
TCONS_00057571 	noncoding 	-1.01791 	detail 	search 	search
TCONS_00075476 	noncoding 	-1.01767 	detail 	search 	search
TCONS_00039262 	noncoding 	-1.0175 	detail 	search 	search
TCONS_00039232 	noncoding 	-1.01731 	detail 	search 	search
TCONS_00146406 	noncoding 	-1.0173 	detail 	search 	search
TCONS_00173425 	noncoding 	-1.01718 	detail 	search 	search
TCONS_00027635 	noncoding 	-1.01706 	detail 	search 	search
TCONS_00075586 	noncoding 	-1.01692 	detail 	search 	search
TCONS_00180964 	noncoding 	-1.01692 	detail 	search 	search
TCONS_00098805 	noncoding 	-1.01691 	detail 	search 	search
TCONS_00261204 	noncoding 	-1.01682 	detail 	search 	search
TCONS_00288325 	noncoding 	-1.01666 	detail 	search 	search
TCONS_00191176 	noncoding 	-1.01645 	detail 	search 	search
TCONS_00276597 	noncoding 	-1.01634 	detail 	search 	search
TCONS_00261193 	noncoding 	-1.01632 	detail 	search 	search
TCONS_00161225 	noncoding 	-1.01626 	detail 	search 	search
TCONS_00309096 	noncoding 	-1.01623 	detail 	search 	search
TCONS_00247424 	noncoding 	-1.01614 	detail 	search 	search
TCONS_00261102 	noncoding 	-1.01609 	detail 	search 	search
TCONS_00233181 	noncoding 	-1.01604 	detail 	search 	search
TCONS_00280550 	noncoding 	-1.01597 	detail 	search 	search
TCONS_00183922 	noncoding 	-1.01595 	detail 	search 	search
TCONS_00184346 	noncoding 	-1.01595 	detail 	search 	search
TCONS_00261029 	noncoding 	-1.01592 	detail 	search 	search
TCONS_00197037 	noncoding 	-1.01591 	detail 	search 	search
TCONS_00261440 	noncoding 	-1.01587 	detail 	search 	search
TCONS_00269596 	noncoding 	-1.01558 	detail 	search 	search
TCONS_00136448 	noncoding 	-1.01546 	detail 	search 	search
TCONS_00308997 	noncoding 	-1.01543 	detail 	search 	search
TCONS_00299716 	noncoding 	-1.01542 	detail 	search 	search
TCONS_00039165 	noncoding 	-1.01539 	detail 	search 	search
TCONS_00027605 	noncoding 	-1.01537 	detail 	search 	search
TCONS_00299547 	noncoding 	-1.01535 	detail 	search 	search
TCONS_00261437 	noncoding 	-1.01522 	detail 	search 	search
TCONS_00184145 	noncoding 	-1.01521 	detail 	search 	search
TCONS_00247535 	noncoding 	-1.01517 	detail 	search 	search
TCONS_00136507 	noncoding 	-1.01477 	detail 	search 	search
TCONS_00184074 	noncoding 	-1.01477 	detail 	search 	search
TCONS_00075294 	noncoding 	-1.01469 	detail 	search 	search
TCONS_00220621 	noncoding 	-1.01469 	detail 	search 	search
TCONS_00288528 	noncoding 	-1.01458 	detail 	search 	search
TCONS_00299497 	noncoding 	-1.01433 	detail 	search 	search
