ID	C/NC	CODING_POTENTIAL_SCORE	EVIDENCE	UTR-DB_HITs	RNA-DB_HITs
TCONS_00319266 	noncoding 	-1.06191 	detail 	search 	search
TCONS_00042168 	noncoding 	-1.0619 	detail 	search 	search
TCONS_00196297 	noncoding 	-1.06188 	detail 	search 	search
TCONS_00287204 	noncoding 	-1.06184 	detail 	search 	search
TCONS_00196804 	noncoding 	-1.06183 	detail 	search 	search
TCONS_00080785 	noncoding 	-1.06181 	detail 	search 	search
TCONS_00097724 	noncoding 	-1.06176 	detail 	search 	search
TCONS_00248852 	noncoding 	-1.06176 	detail 	search 	search
TCONS_00208153 	noncoding 	-1.06175 	detail 	search 	search
TCONS_00294591 	noncoding 	-1.06174 	detail 	search 	search
TCONS_00307291 	noncoding 	-1.06174 	detail 	search 	search
TCONS_00287203 	noncoding 	-1.06171 	detail 	search 	search
TCONS_00145756 	noncoding 	-1.06166 	detail 	search 	search
TCONS_00110688 	noncoding 	-1.06161 	detail 	search 	search
TCONS_00204083 	noncoding 	-1.06156 	detail 	search 	search
TCONS_00029879 	noncoding 	-1.06136 	detail 	search 	search
TCONS_00278615 	noncoding 	-1.0613 	detail 	search 	search
TCONS_00196710 	noncoding 	-1.0612 	detail 	search 	search
TCONS_00307348 	noncoding 	-1.06119 	detail 	search 	search
TCONS_00248763 	noncoding 	-1.06118 	detail 	search 	search
TCONS_00030137 	noncoding 	-1.06117 	detail 	search 	search
TCONS_00014322 	noncoding 	-1.06113 	detail 	search 	search
TCONS_00287201 	noncoding 	-1.06105 	detail 	search 	search
TCONS_00278598 	noncoding 	-1.06085 	detail 	search 	search
TCONS_00307386 	noncoding 	-1.06076 	detail 	search 	search
TCONS_00278462 	noncoding 	-1.06074 	detail 	search 	search
TCONS_00110727 	noncoding 	-1.06067 	detail 	search 	search
TCONS_00086542 	noncoding 	-1.06066 	detail 	search 	search
TCONS_00312527 	noncoding 	-1.06054 	detail 	search 	search
TCONS_00110774 	noncoding 	-1.06043 	detail 	search 	search
TCONS_00278570 	noncoding 	-1.06042 	detail 	search 	search
TCONS_00307103 	noncoding 	-1.06016 	detail 	search 	search
TCONS_00061692 	noncoding 	-1.06015 	detail 	search 	search
TCONS_00145607 	noncoding 	-1.06011 	detail 	search 	search
TCONS_00098744 	noncoding 	-1.0601 	detail 	search 	search
TCONS_00196415 	noncoding 	-1.06006 	detail 	search 	search
TCONS_00196550 	noncoding 	-1.06003 	detail 	search 	search
TCONS_00294598 	noncoding 	-1.06001 	detail 	search 	search
TCONS_00125861 	noncoding 	-1.05989 	detail 	search 	search
TCONS_00278407 	noncoding 	-1.05986 	detail 	search 	search
TCONS_00080942 	noncoding 	-1.05956 	detail 	search 	search
TCONS_00263785 	noncoding 	-1.0595 	detail 	search 	search
TCONS_00156132 	noncoding 	-1.05949 	detail 	search 	search
TCONS_00307275 	noncoding 	-1.05949 	detail 	search 	search
TCONS_00278348 	noncoding 	-1.05944 	detail 	search 	search
TCONS_00042226 	noncoding 	-1.05938 	detail 	search 	search
TCONS_00319182 	noncoding 	-1.05936 	detail 	search 	search
TCONS_00204180 	noncoding 	-1.05925 	detail 	search 	search
TCONS_00313942 	noncoding 	-1.05923 	detail 	search 	search
TCONS_00196229 	noncoding 	-1.05922 	detail 	search 	search
TCONS_00110731 	noncoding 	-1.05919 	detail 	search 	search
TCONS_00080958 	noncoding 	-1.05915 	detail 	search 	search
TCONS_00204039 	noncoding 	-1.05912 	detail 	search 	search
TCONS_00048160 	noncoding 	-1.05902 	detail 	search 	search
TCONS_00329434 	noncoding 	-1.05885 	detail 	search 	search
TCONS_00235285 	noncoding 	-1.05884 	detail 	search 	search
TCONS_00315766 	noncoding 	-1.05884 	detail 	search 	search
TCONS_00184976 	noncoding 	-1.05871 	detail 	search 	search
TCONS_00287208 	noncoding 	-1.05861 	detail 	search 	search
TCONS_00086562 	noncoding 	-1.05852 	detail 	search 	search
TCONS_00172165 	noncoding 	-1.05851 	detail 	search 	search
TCONS_00263926 	noncoding 	-1.05844 	detail 	search 	search
TCONS_00268569 	noncoding 	-1.05834 	detail 	search 	search
TCONS_00145532 	noncoding 	-1.05831 	detail 	search 	search
TCONS_00248549 	noncoding 	-1.05825 	detail 	search 	search
TCONS_00196149 	noncoding 	-1.05821 	detail 	search 	search
TCONS_00204146 	noncoding 	-1.05817 	detail 	search 	search
TCONS_00061679 	noncoding 	-1.05813 	detail 	search 	search
TCONS_00151538 	noncoding 	-1.05812 	detail 	search 	search
TCONS_00307288 	noncoding 	-1.05796 	detail 	search 	search
TCONS_00278310 	noncoding 	-1.05795 	detail 	search 	search
TCONS_00086449 	noncoding 	-1.05791 	detail 	search 	search
TCONS_00322006 	noncoding 	-1.05789 	detail 	search 	search
TCONS_00248738 	noncoding 	-1.05779 	detail 	search 	search
TCONS_00196385 	noncoding 	-1.05778 	detail 	search 	search
TCONS_00125891 	noncoding 	-1.05771 	detail 	search 	search
TCONS_00309530 	noncoding 	-1.0577 	detail 	search 	search
TCONS_00319428 	noncoding 	-1.05759 	detail 	search 	search
TCONS_00029688 	noncoding 	-1.0575 	detail 	search 	search
TCONS_00235537 	noncoding 	-1.05746 	detail 	search 	search
TCONS_00278541 	noncoding 	-1.05736 	detail 	search 	search
TCONS_00307285 	noncoding 	-1.05729 	detail 	search 	search
TCONS_00248827 	noncoding 	-1.0572 	detail 	search 	search
TCONS_00196222 	noncoding 	-1.05708 	detail 	search 	search
TCONS_00319234 	noncoding 	-1.05704 	detail 	search 	search
TCONS_00287209 	noncoding 	-1.05687 	detail 	search 	search
TCONS_00061680 	noncoding 	-1.05682 	detail 	search 	search
TCONS_00278906 	noncoding 	-1.05673 	detail 	search 	search
TCONS_00125779 	noncoding 	-1.0567 	detail 	search 	search
TCONS_00318929 	noncoding 	-1.05625 	detail 	search 	search
TCONS_00278924 	noncoding 	-1.05621 	detail 	search 	search
TCONS_00263826 	noncoding 	-1.05616 	detail 	search 	search
TCONS_00278463 	noncoding 	-1.05616 	detail 	search 	search
TCONS_00012074 	noncoding 	-1.05609 	detail 	search 	search
TCONS_00264038 	noncoding 	-1.05605 	detail 	search 	search
TCONS_00208130 	noncoding 	-1.05598 	detail 	search 	search
TCONS_00208128 	noncoding 	-1.05596 	detail 	search 	search
TCONS_00098717 	noncoding 	-1.05594 	detail 	search 	search
TCONS_00235429 	noncoding 	-1.05594 	detail 	search 	search
TCONS_00233784 	noncoding 	-1.05588 	detail 	search 	search
TCONS_00061678 	noncoding 	-1.05582 	detail 	search 	search
TCONS_00080753 	noncoding 	-1.05582 	detail 	search 	search
TCONS_00307128 	noncoding 	-1.05571 	detail 	search 	search
TCONS_00319386 	noncoding 	-1.05546 	detail 	search 	search
TCONS_00086486 	noncoding 	-1.05543 	detail 	search 	search
TCONS_00196801 	noncoding 	-1.05539 	detail 	search 	search
TCONS_00278890 	noncoding 	-1.05533 	detail 	search 	search
TCONS_00080845 	noncoding 	-1.05528 	detail 	search 	search
TCONS_00196391 	noncoding 	-1.05494 	detail 	search 	search
TCONS_00086503 	noncoding 	-1.05483 	detail 	search 	search
TCONS_00278500 	noncoding 	-1.05479 	detail 	search 	search
TCONS_00125796 	noncoding 	-1.05472 	detail 	search 	search
TCONS_00204102 	noncoding 	-1.05461 	detail 	search 	search
TCONS_00196260 	noncoding 	-1.05458 	detail 	search 	search
TCONS_00196819 	noncoding 	-1.05458 	detail 	search 	search
TCONS_00042228 	noncoding 	-1.05456 	detail 	search 	search
TCONS_00329417 	noncoding 	-1.05454 	detail 	search 	search
TCONS_00196662 	noncoding 	-1.05452 	detail 	search 	search
TCONS_00042278 	noncoding 	-1.05448 	detail 	search 	search
TCONS_00029819 	noncoding 	-1.0544 	detail 	search 	search
TCONS_00026652 	noncoding 	-1.05436 	detail 	search 	search
TCONS_00061721 	noncoding 	-1.05418 	detail 	search 	search
TCONS_00235391 	noncoding 	-1.05408 	detail 	search 	search
TCONS_00041757 	noncoding 	-1.05402 	detail 	search 	search
TCONS_00110738 	noncoding 	-1.054 	detail 	search 	search
TCONS_00294844 	noncoding 	-1.05398 	detail 	search 	search
TCONS_00208167 	noncoding 	-1.05393 	detail 	search 	search
TCONS_00319095 	noncoding 	-1.0539 	detail 	search 	search
TCONS_00318956 	noncoding 	-1.05384 	detail 	search 	search
TCONS_00263894 	noncoding 	-1.05378 	detail 	search 	search
TCONS_00080877 	noncoding 	-1.05374 	detail 	search 	search
TCONS_00172142 	noncoding 	-1.05371 	detail 	search 	search
TCONS_00294551 	noncoding 	-1.0537 	detail 	search 	search
TCONS_00196124 	noncoding 	-1.05364 	detail 	search 	search
TCONS_00196533 	noncoding 	-1.05353 	detail 	search 	search
TCONS_00248766 	noncoding 	-1.05336 	detail 	search 	search
TCONS_00319242 	noncoding 	-1.05331 	detail 	search 	search
TCONS_00248609 	noncoding 	-1.05328 	detail 	search 	search
TCONS_00030155 	noncoding 	-1.05316 	detail 	search 	search
TCONS_00086600 	noncoding 	-1.05314 	detail 	search 	search
TCONS_00196370 	noncoding 	-1.05307 	detail 	search 	search
TCONS_00278674 	noncoding 	-1.05304 	detail 	search 	search
TCONS_00110696 	noncoding 	-1.05285 	detail 	search 	search
TCONS_00042230 	noncoding 	-1.05284 	detail 	search 	search
TCONS_00029817 	noncoding 	-1.05254 	detail 	search 	search
TCONS_00294676 	noncoding 	-1.05253 	detail 	search 	search
TCONS_00208152 	noncoding 	-1.05243 	detail 	search 	search
TCONS_00196649 	noncoding 	-1.0524 	detail 	search 	search
TCONS_00303925 	noncoding 	-1.05233 	detail 	search 	search
TCONS_00278417 	noncoding 	-1.05216 	detail 	search 	search
TCONS_00248563 	noncoding 	-1.05215 	detail 	search 	search
TCONS_00196210 	noncoding 	-1.052 	detail 	search 	search
TCONS_00307410 	noncoding 	-1.05193 	detail 	search 	search
TCONS_00204131 	noncoding 	-1.05191 	detail 	search 	search
TCONS_00196765 	noncoding 	-1.05182 	detail 	search 	search
TCONS_00250503 	noncoding 	-1.05181 	detail 	search 	search
TCONS_00030192 	noncoding 	-1.05168 	detail 	search 	search
TCONS_00307402 	noncoding 	-1.05162 	detail 	search 	search
TCONS_00080834 	noncoding 	-1.05157 	detail 	search 	search
TCONS_00307445 	noncoding 	-1.05151 	detail 	search 	search
TCONS_00042174 	noncoding 	-1.0514 	detail 	search 	search
TCONS_00030095 	noncoding 	-1.05134 	detail 	search 	search
TCONS_00307396 	noncoding 	-1.05133 	detail 	search 	search
TCONS_00278774 	noncoding 	-1.05129 	detail 	search 	search
TCONS_00278775 	noncoding 	-1.05129 	detail 	search 	search
TCONS_00204210 	noncoding 	-1.05125 	detail 	search 	search
TCONS_00263672 	noncoding 	-1.05119 	detail 	search 	search
TCONS_00204189 	noncoding 	-1.05111 	detail 	search 	search
TCONS_00030264 	noncoding 	-1.05106 	detail 	search 	search
TCONS_00196720 	noncoding 	-1.05103 	detail 	search 	search
TCONS_00307480 	noncoding 	-1.05088 	detail 	search 	search
TCONS_00029908 	noncoding 	-1.05086 	detail 	search 	search
TCONS_00145596 	noncoding 	-1.05085 	detail 	search 	search
TCONS_00235533 	noncoding 	-1.05083 	detail 	search 	search
TCONS_00319064 	noncoding 	-1.05061 	detail 	search 	search
TCONS_00196567 	noncoding 	-1.05053 	detail 	search 	search
TCONS_00196401 	noncoding 	-1.05052 	detail 	search 	search
TCONS_00319197 	noncoding 	-1.05049 	detail 	search 	search
TCONS_00061586 	noncoding 	-1.05028 	detail 	search 	search
TCONS_00098726 	noncoding 	-1.05027 	detail 	search 	search
TCONS_00172173 	noncoding 	-1.05027 	detail 	search 	search
TCONS_00086575 	noncoding 	-1.05016 	detail 	search 	search
TCONS_00029680 	noncoding 	-1.04998 	detail 	search 	search
TCONS_00186456 	noncoding 	-1.04994 	detail 	search 	search
TCONS_00042097 	noncoding 	-1.04988 	detail 	search 	search
TCONS_00235568 	noncoding 	-1.0497 	detail 	search 	search
TCONS_00248716 	noncoding 	-1.04962 	detail 	search 	search
TCONS_00248786 	noncoding 	-1.0496 	detail 	search 	search
TCONS_00319115 	noncoding 	-1.04959 	detail 	search 	search
TCONS_00319191 	noncoding 	-1.04956 	detail 	search 	search
TCONS_00143067 	noncoding 	-1.04952 	detail 	search 	search
TCONS_00319076 	noncoding 	-1.04952 	detail 	search 	search
TCONS_00278444 	noncoding 	-1.04951 	detail 	search 	search
TCONS_00215663 	noncoding 	-1.04942 	detail 	search 	search
TCONS_00151596 	noncoding 	-1.04941 	detail 	search 	search
TCONS_00196589 	noncoding 	-1.04937 	detail 	search 	search
TCONS_00235498 	noncoding 	-1.04934 	detail 	search 	search
TCONS_00030020 	noncoding 	-1.04927 	detail 	search 	search
TCONS_00080939 	noncoding 	-1.04925 	detail 	search 	search
TCONS_00319193 	noncoding 	-1.04918 	detail 	search 	search
TCONS_00196655 	noncoding 	-1.04916 	detail 	search 	search
TCONS_00235426 	noncoding 	-1.04915 	detail 	search 	search
TCONS_00329410 	noncoding 	-1.04913 	detail 	search 	search
TCONS_00329352 	noncoding 	-1.04909 	detail 	search 	search
TCONS_00061638 	noncoding 	-1.04908 	detail 	search 	search
TCONS_00294744 	noncoding 	-1.04906 	detail 	search 	search
TCONS_00030008 	noncoding 	-1.04899 	detail 	search 	search
TCONS_00030237 	noncoding 	-1.04891 	detail 	search 	search
TCONS_00196783 	noncoding 	-1.04884 	detail 	search 	search
TCONS_00196541 	noncoding 	-1.04878 	detail 	search 	search
TCONS_00248583 	noncoding 	-1.04876 	detail 	search 	search
TCONS_00042112 	noncoding 	-1.04874 	detail 	search 	search
TCONS_00196212 	noncoding 	-1.04866 	detail 	search 	search
TCONS_00319217 	noncoding 	-1.04862 	detail 	search 	search
TCONS_00030185 	noncoding 	-1.04859 	detail 	search 	search
TCONS_00042107 	noncoding 	-1.04859 	detail 	search 	search
TCONS_00080779 	noncoding 	-1.04857 	detail 	search 	search
TCONS_00030226 	noncoding 	-1.04855 	detail 	search 	search
TCONS_00329399 	noncoding 	-1.04854 	detail 	search 	search
TCONS_00278594 	noncoding 	-1.04851 	detail 	search 	search
TCONS_00294749 	noncoding 	-1.04851 	detail 	search 	search
TCONS_00309527 	noncoding 	-1.04831 	detail 	search 	search
TCONS_00086613 	noncoding 	-1.04825 	detail 	search 	search
TCONS_00172151 	noncoding 	-1.0482 	detail 	search 	search
TCONS_00294696 	noncoding 	-1.04809 	detail 	search 	search
TCONS_00278521 	noncoding 	-1.04789 	detail 	search 	search
TCONS_00029942 	noncoding 	-1.04787 	detail 	search 	search
TCONS_00278400 	noncoding 	-1.04781 	detail 	search 	search
TCONS_00196179 	noncoding 	-1.0478 	detail 	search 	search
TCONS_00208146 	noncoding 	-1.0478 	detail 	search 	search
TCONS_00329244 	noncoding 	-1.04773 	detail 	search 	search
TCONS_00278923 	noncoding 	-1.04771 	detail 	search 	search
TCONS_00196330 	noncoding 	-1.04767 	detail 	search 	search
TCONS_00235324 	noncoding 	-1.04767 	detail 	search 	search
TCONS_00264044 	noncoding 	-1.04766 	detail 	search 	search
TCONS_00278641 	noncoding 	-1.04758 	detail 	search 	search
TCONS_00248792 	noncoding 	-1.04755 	detail 	search 	search
TCONS_00151529 	noncoding 	-1.0475 	detail 	search 	search
TCONS_00204206 	noncoding 	-1.04723 	detail 	search 	search
TCONS_00174572 	noncoding 	-1.04721 	detail 	search 	search
TCONS_00307356 	noncoding 	-1.04719 	detail 	search 	search
TCONS_00172193 	noncoding 	-1.04712 	detail 	search 	search
TCONS_00263887 	noncoding 	-1.04711 	detail 	search 	search
TCONS_00294790 	noncoding 	-1.04708 	detail 	search 	search
TCONS_00196855 	noncoding 	-1.04703 	detail 	search 	search
TCONS_00145600 	noncoding 	-1.04701 	detail 	search 	search
TCONS_00125878 	noncoding 	-1.04693 	detail 	search 	search
TCONS_00263985 	noncoding 	-1.04655 	detail 	search 	search
TCONS_00196317 	noncoding 	-1.0465 	detail 	search 	search
TCONS_00294743 	noncoding 	-1.0465 	detail 	search 	search
TCONS_00319190 	noncoding 	-1.04645 	detail 	search 	search
TCONS_00278472 	noncoding 	-1.04633 	detail 	search 	search
TCONS_00151560 	noncoding 	-1.04611 	detail 	search 	search
TCONS_00307162 	noncoding 	-1.04601 	detail 	search 	search
TCONS_00313339 	noncoding 	-1.04601 	detail 	search 	search
TCONS_00264061 	noncoding 	-1.04574 	detail 	search 	search
TCONS_00294741 	noncoding 	-1.04558 	detail 	search 	search
TCONS_00294736 	noncoding 	-1.04545 	detail 	search 	search
TCONS_00319057 	noncoding 	-1.04542 	detail 	search 	search
TCONS_00235581 	noncoding 	-1.04539 	detail 	search 	search
TCONS_00029712 	noncoding 	-1.04524 	detail 	search 	search
TCONS_00196566 	noncoding 	-1.04523 	detail 	search 	search
TCONS_00294694 	noncoding 	-1.04511 	detail 	search 	search
TCONS_00080733 	noncoding 	-1.04504 	detail 	search 	search
TCONS_00195517 	noncoding 	-1.04497 	detail 	search 	search
TCONS_00061699 	noncoding 	-1.04494 	detail 	search 	search
TCONS_00204106 	noncoding 	-1.04492 	detail 	search 	search
TCONS_00235561 	noncoding 	-1.04489 	detail 	search 	search
TCONS_00196596 	noncoding 	-1.04475 	detail 	search 	search
TCONS_00278309 	noncoding 	-1.04474 	detail 	search 	search
TCONS_00204133 	noncoding 	-1.04469 	detail 	search 	search
TCONS_00196161 	noncoding 	-1.04459 	detail 	search 	search
TCONS_00181000 	noncoding 	-1.04455 	detail 	search 	search
TCONS_00307471 	noncoding 	-1.04455 	detail 	search 	search
TCONS_00080816 	noncoding 	-1.04428 	detail 	search 	search
TCONS_00196866 	noncoding 	-1.04421 	detail 	search 	search
TCONS_00204105 	noncoding 	-1.04412 	detail 	search 	search
TCONS_00086416 	noncoding 	-1.044 	detail 	search 	search
TCONS_00319088 	noncoding 	-1.04399 	detail 	search 	search
TCONS_00196540 	noncoding 	-1.04383 	detail 	search 	search
TCONS_00030133 	noncoding 	-1.04364 	detail 	search 	search
TCONS_00204047 	noncoding 	-1.04361 	detail 	search 	search
TCONS_00208137 	noncoding 	-1.04352 	detail 	search 	search
TCONS_00278219 	noncoding 	-1.04348 	detail 	search 	search
TCONS_00086387 	noncoding 	-1.04344 	detail 	search 	search
TCONS_00175127 	noncoding 	-1.04344 	detail 	search 	search
TCONS_00216802 	noncoding 	-1.04337 	detail 	search 	search
TCONS_00172813 	noncoding 	-1.04334 	detail 	search 	search
TCONS_00042248 	noncoding 	-1.04333 	detail 	search 	search
TCONS_00196484 	noncoding 	-1.04321 	detail 	search 	search
TCONS_00294797 	noncoding 	-1.04321 	detail 	search 	search
TCONS_00086468 	noncoding 	-1.0432 	detail 	search 	search
TCONS_00248841 	noncoding 	-1.0432 	detail 	search 	search
TCONS_00030056 	noncoding 	-1.04315 	detail 	search 	search
TCONS_00307384 	noncoding 	-1.04312 	detail 	search 	search
TCONS_00061667 	noncoding 	-1.0431 	detail 	search 	search
TCONS_00042046 	noncoding 	-1.04309 	detail 	search 	search
TCONS_00042268 	noncoding 	-1.04301 	detail 	search 	search
TCONS_00204132 	noncoding 	-1.04285 	detail 	search 	search
TCONS_00080715 	noncoding 	-1.0428 	detail 	search 	search
TCONS_00110662 	noncoding 	-1.0428 	detail 	search 	search
TCONS_00110760 	noncoding 	-1.04268 	detail 	search 	search
TCONS_00319034 	noncoding 	-1.04261 	detail 	search 	search
TCONS_00172129 	noncoding 	-1.04239 	detail 	search 	search
TCONS_00086584 	noncoding 	-1.04238 	detail 	search 	search
TCONS_00086397 	noncoding 	-1.04229 	detail 	search 	search
TCONS_00248768 	noncoding 	-1.04223 	detail 	search 	search
TCONS_00080878 	noncoding 	-1.0422 	detail 	search 	search
TCONS_00294732 	noncoding 	-1.04217 	detail 	search 	search
TCONS_00269230 	noncoding 	-1.04211 	detail 	search 	search
TCONS_00030134 	noncoding 	-1.04209 	detail 	search 	search
TCONS_00294619 	noncoding 	-1.04199 	detail 	search 	search
TCONS_00263846 	noncoding 	-1.04196 	detail 	search 	search
TCONS_00248705 	noncoding 	-1.04194 	detail 	search 	search
TCONS_00287481 	noncoding 	-1.04183 	detail 	search 	search
TCONS_00030111 	noncoding 	-1.04181 	detail 	search 	search
TCONS_00145555 	noncoding 	-1.04181 	detail 	search 	search
TCONS_00263793 	noncoding 	-1.0418 	detail 	search 	search
TCONS_00329304 	noncoding 	-1.04171 	detail 	search 	search
TCONS_00319416 	noncoding 	-1.0417 	detail 	search 	search
TCONS_00278801 	noncoding 	-1.0416 	detail 	search 	search
TCONS_00248626 	noncoding 	-1.04156 	detail 	search 	search
TCONS_00248693 	noncoding 	-1.04155 	detail 	search 	search
TCONS_00145612 	noncoding 	-1.04152 	detail 	search 	search
TCONS_00110694 	noncoding 	-1.04143 	detail 	search 	search
TCONS_00260194 	noncoding 	-1.04142 	detail 	search 	search
TCONS_00080646 	noncoding 	-1.04138 	detail 	search 	search
TCONS_00318919 	noncoding 	-1.04138 	detail 	search 	search
TCONS_00319046 	noncoding 	-1.04138 	detail 	search 	search
TCONS_00278643 	noncoding 	-1.04137 	detail 	search 	search
TCONS_00110660 	noncoding 	-1.04129 	detail 	search 	search
TCONS_00287202 	noncoding 	-1.04128 	detail 	search 	search
TCONS_00145474 	noncoding 	-1.04122 	detail 	search 	search
TCONS_00196554 	noncoding 	-1.04112 	detail 	search 	search
TCONS_00208480 	noncoding 	-1.04108 	detail 	search 	search
TCONS_00042086 	noncoding 	-1.04107 	detail 	search 	search
TCONS_00264059 	noncoding 	-1.04107 	detail 	search 	search
TCONS_00098763 	noncoding 	-1.04101 	detail 	search 	search
TCONS_00318972 	noncoding 	-1.04096 	detail 	search 	search
TCONS_00307359 	noncoding 	-1.04091 	detail 	search 	search
TCONS_00042259 	noncoding 	-1.04078 	detail 	search 	search
TCONS_00099718 	noncoding 	-1.04078 	detail 	search 	search
TCONS_00248507 	noncoding 	-1.04075 	detail 	search 	search
TCONS_00061657 	noncoding 	-1.04066 	detail 	search 	search
TCONS_00042114 	noncoding 	-1.0406 	detail 	search 	search
TCONS_00196811 	noncoding 	-1.0406 	detail 	search 	search
TCONS_00151553 	noncoding 	-1.04056 	detail 	search 	search
TCONS_00030224 	noncoding 	-1.04039 	detail 	search 	search
TCONS_00196679 	noncoding 	-1.04033 	detail 	search 	search
TCONS_00307443 	noncoding 	-1.04026 	detail 	search 	search
TCONS_00307136 	noncoding 	-1.04024 	detail 	search 	search
TCONS_00196321 	noncoding 	-1.04022 	detail 	search 	search
TCONS_00037598 	noncoding 	-1.03989 	detail 	search 	search
TCONS_00258974 	noncoding 	-1.03985 	detail 	search 	search
TCONS_00196146 	noncoding 	-1.03957 	detail 	search 	search
TCONS_00248512 	noncoding 	-1.03948 	detail 	search 	search
TCONS_00030054 	noncoding 	-1.03947 	detail 	search 	search
TCONS_00208181 	noncoding 	-1.03947 	detail 	search 	search
TCONS_00278806 	noncoding 	-1.03935 	detail 	search 	search
TCONS_00204182 	noncoding 	-1.03924 	detail 	search 	search
TCONS_00248829 	noncoding 	-1.03924 	detail 	search 	search
TCONS_00061710 	noncoding 	-1.03923 	detail 	search 	search
TCONS_00318922 	noncoding 	-1.03922 	detail 	search 	search
TCONS_00263803 	noncoding 	-1.03917 	detail 	search 	search
TCONS_00278618 	noncoding 	-1.03906 	detail 	search 	search
TCONS_00029948 	noncoding 	-1.03905 	detail 	search 	search
TCONS_00278479 	noncoding 	-1.03891 	detail 	search 	search
TCONS_00042180 	noncoding 	-1.0389 	detail 	search 	search
TCONS_00086425 	noncoding 	-1.03888 	detail 	search 	search
TCONS_00319287 	noncoding 	-1.03888 	detail 	search 	search
TCONS_00086392 	noncoding 	-1.03887 	detail 	search 	search
TCONS_00030131 	noncoding 	-1.0387 	detail 	search 	search
TCONS_00151583 	noncoding 	-1.03868 	detail 	search 	search
TCONS_00061726 	noncoding 	-1.03867 	detail 	search 	search
TCONS_00086514 	noncoding 	-1.03862 	detail 	search 	search
TCONS_00263761 	noncoding 	-1.03862 	detail 	search 	search
TCONS_00248573 	noncoding 	-1.0386 	detail 	search 	search
TCONS_00264041 	noncoding 	-1.0386 	detail 	search 	search
TCONS_00278452 	noncoding 	-1.03851 	detail 	search 	search
TCONS_00329286 	noncoding 	-1.03848 	detail 	search 	search
TCONS_00041992 	noncoding 	-1.03837 	detail 	search 	search
TCONS_00029989 	noncoding 	-1.03836 	detail 	search 	search
TCONS_00027342 	noncoding 	-1.03835 	detail 	search 	search
TCONS_00042249 	noncoding 	-1.03822 	detail 	search 	search
TCONS_00041950 	noncoding 	-1.03821 	detail 	search 	search
TCONS_00263931 	noncoding 	-1.03817 	detail 	search 	search
TCONS_00172162 	noncoding 	-1.03806 	detail 	search 	search
TCONS_00042003 	noncoding 	-1.03801 	detail 	search 	search
TCONS_00284877 	noncoding 	-1.038 	detail 	search 	search
TCONS_00061610 	noncoding 	-1.03798 	detail 	search 	search
TCONS_00204207 	noncoding 	-1.03787 	detail 	search 	search
TCONS_00098689 	noncoding 	-1.03783 	detail 	search 	search
TCONS_00110777 	noncoding 	-1.03781 	detail 	search 	search
TCONS_00180999 	noncoding 	-1.03779 	detail 	search 	search
TCONS_00287706 	noncoding 	-1.03768 	detail 	search 	search
TCONS_00086375 	noncoding 	-1.03761 	detail 	search 	search
TCONS_00172121 	noncoding 	-1.03761 	detail 	search 	search
TCONS_00278604 	noncoding 	-1.03757 	detail 	search 	search
TCONS_00263864 	noncoding 	-1.0374 	detail 	search 	search
TCONS_00263693 	noncoding 	-1.03736 	detail 	search 	search
TCONS_00061765 	noncoding 	-1.03735 	detail 	search 	search
TCONS_00263750 	noncoding 	-1.03735 	detail 	search 	search
TCONS_00235360 	noncoding 	-1.03728 	detail 	search 	search
TCONS_00287207 	noncoding 	-1.03727 	detail 	search 	search
TCONS_00294511 	noncoding 	-1.03721 	detail 	search 	search
TCONS_00029830 	noncoding 	-1.03719 	detail 	search 	search
TCONS_00230309 	noncoding 	-1.03714 	detail 	search 	search
TCONS_00196368 	noncoding 	-1.03711 	detail 	search 	search
TCONS_00042106 	noncoding 	-1.0371 	detail 	search 	search
TCONS_00145604 	noncoding 	-1.03707 	detail 	search 	search
TCONS_00086439 	noncoding 	-1.03705 	detail 	search 	search
TCONS_00145589 	noncoding 	-1.03697 	detail 	search 	search
TCONS_00145632 	noncoding 	-1.03694 	detail 	search 	search
TCONS_00042236 	noncoding 	-1.03691 	detail 	search 	search
TCONS_00294806 	noncoding 	-1.03684 	detail 	search 	search
TCONS_00042104 	noncoding 	-1.0368 	detail 	search 	search
TCONS_00036582 	noncoding 	-1.03672 	detail 	search 	search
TCONS_00196304 	noncoding 	-1.03672 	detail 	search 	search
TCONS_00041951 	noncoding 	-1.03662 	detail 	search 	search
TCONS_00294818 	noncoding 	-1.03662 	detail 	search 	search
TCONS_00086484 	noncoding 	-1.03657 	detail 	search 	search
TCONS_00029964 	noncoding 	-1.03651 	detail 	search 	search
TCONS_00235383 	noncoding 	-1.03647 	detail 	search 	search
TCONS_00235649 	noncoding 	-1.03639 	detail 	search 	search
TCONS_00030210 	noncoding 	-1.03637 	detail 	search 	search
TCONS_00196462 	noncoding 	-1.03632 	detail 	search 	search
TCONS_00319254 	noncoding 	-1.03629 	detail 	search 	search
TCONS_00196708 	noncoding 	-1.03625 	detail 	search 	search
TCONS_00278689 	noncoding 	-1.03622 	detail 	search 	search
TCONS_00041929 	noncoding 	-1.03609 	detail 	search 	search
TCONS_00263995 	noncoding 	-1.03601 	detail 	search 	search
TCONS_00080899 	noncoding 	-1.03598 	detail 	search 	search
TCONS_00080929 	noncoding 	-1.03596 	detail 	search 	search
TCONS_00030070 	noncoding 	-1.03594 	detail 	search 	search
TCONS_00145449 	noncoding 	-1.03593 	detail 	search 	search
